doc,start,end,surfaceform,class,link,
90,405,432,Max-Schmeling- Halle,Location,http://de.dbpedia.org/resource/Max-Schmeling-Halle,
90,582,596,Jörg Klawitter,Person,NIL,
90,684,699,Friedrichshafen,Location,http://de.dbpedia.org/resource/Friedrichshafen,
90,1030,1045,Friedrichshafen,Location,http://de.dbpedia.org/resource/Friedrichshafen,
90,1358,1373,Friedrichshafen,Location,http://de.dbpedia.org/resource/Friedrichshafen,
90,769,784,Friedrichshafen,Organisation,http://de.dbpedia.org/resource/VfB_Friedrichshafen,
91,61,70,Wimbledon,Event,http://de.dbpedia.org/resource/Wimbledon_Championships,
91,42,48,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
91,139,176,Brandenburger Haasenburg Heime,Location,http://de.dbpedia.org/resource/Haasenburg,
91,460,510,Bildungsausschuss des Brandenburger Landtags,Organisation,NIL,
91,542,560,Staatsanwaltschaft,Organisation,http://de.dbpedia.org/resource/Staatsanwaltschaft,
91,608,618,Haasenburg,Location,http://de.dbpedia.org/resource/Haasenburg,
91,1144,1154,Haasenburg,Location,http://de.dbpedia.org/resource/Haasenburg,
91,1227,1237,Haasenburg,Location,http://de.dbpedia.org/resource/Haasenburg,
91,1854,1864,Haasenburg,Location,http://de.dbpedia.org/resource/Haasenburg,
91,843,875,Sondersitzung im Jugendausschuss,Event,NIL,
91,1008,1011,FDP,Organisation,http://de.dbpedia.org/resource/FDP,
91,1016,1021,Linke,Organisation,http://de.dbpedia.org/resource/Linke,
91,1058,1080,Jugendministerin Münch,Person,http://de.dbpedia.org/resource/Martina_M%C3%BCnch,
91,1469,1484,Landesjugendamt,Organisation,http://de.dbpedia.org/resource/Landesjugendamt,
91,2303,2318,Landesjugendamt,Organisation,http://de.dbpedia.org/resource/Landesjugendamt,
91,1735,1738,taz,Work,http://de.dbpedia.org/resource/Die_tageszeitung,
91,1943,1957,Sylvia Lehmann,Person,http://de.dbpedia.org/resource/Sylvia_Lehmann,
91,1994,2022,Landkreis Dahme-Spreewald,Location,http://de.dbpedia.org/resource/Landkreis_Dahme-Spreewald,
91,2672,2675,CDU,Organisation,http://de.dbpedia.org/resource/Christlich_Demokratische_Union_Deutschlands,
92,15,26,rbb AKTUELL,Work,http://de.dbpedia.org/resource/RBB_Aktuell,
92,294,301,Polizei,Organisation,http://de.dbpedia.org/resource/RBB_Aktuell,
92,2063,2070,Polizei,Organisation,http://de.dbpedia.org/resource/RBB_Aktuell,
92,1480,1494,Choriner Höfen,Location,NIL,
92,1498,1513,Prenzlauer Berg,Location,http://de.dbpedia.org/resource/Berlin-Prenzlauer_Berg,
92,1597,1604,Porsche,Product,http://de.dbpedia.org/resource/Porsche,
92,2144,2153,Kreuzberg,Location,http://de.dbpedia.org/resource/Kreuzberg_(Berlin),
93,187,193,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
93,2181,2187,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
93,2294,2319,Berliner Rücktritt-Rennen,Event,NIL,
93,198,209,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
93,495,511,Tempelhofer Feld,Location,http://de.dbpedia.org/resource/Tempelhofer_Feld,
93,617,622,Gaudi,Person,NIL,
93,2153,2163,Frankreich,Location,http://de.dbpedia.org/resource/Frankreich,
93,1719,1747,3. Berliner Rücktritt-Rennen,Event,NIL,
93,2023,2035,Sandra Thiel,Person,NIL,
93,2132,2148,Antoine Capeyron,Person,NIL,
94,39,47,Schweden,Location,http://de.dbpedia.org/resource/Schweden,
94,88,106,uropäischen Union,Location,http://de.dbpedia.org/resource/Europ%C3%A4ische_Union,
94,305,316,SU-Prozess,Event,http://de.dbpedia.org/resource/NSU-Prozess,
94,390,415,berlandesgericht München,Organisation,http://de.dbpedia.org/resource/Oberlandesgericht_M%C3%BCnchen,
94,558,561,DR.,Organisation,http://de.dbpedia.org/resource/Westdeutscher_Rundfunk_K%C3%B6ln,
94,686,689,RD,Organisation,http://de.dbpedia.org/resource/ARD,
94,918,921,LG,Organisation,http://de.dbpedia.org/resource/Oberlandesgericht,
94,1026,1053,ranienburger Ortsteil Eden,Location,http://de.dbpedia.org/resource/Eden_Gemeinn%C3%BCtzige_Obstbau-Siedlung,
94,88,92,urop,Misc,http://de.dbpedia.org/resource/Euro,
94,1129,1133,uro.,Misc,http://de.dbpedia.org/resource/Euro,
94,1527,1531,uro,Misc,http://de.dbpedia.org/resource/Euro,
94,1423,1449,CE-Strecke Berlin-Dresden,Misc,http://de.dbpedia.org/resource/Bahnstrecke_Berlin%E2%80%93Dresden,
94,1696,1773,0-jährigen Jubiläums des Besuchs,Event,NIL,
95,99,102,BSR,Organisation,http://de.dbpedia.org/resource/Bundessicherheitsrat,
95,179,185,Diesel,Misc,http://de.dbpedia.org/resource/Diesel,
95,228,231,BER,Location,http://de.dbpedia.org/resource/BER,
95,664,667,BER,Location,http://de.dbpedia.org/resource/BER,
95,825,828,BER,Location,http://de.dbpedia.org/resource/BER,
95,1444,1447,BER,Location,http://de.dbpedia.org/resource/BER,
95,2832,2835,BER,Location,http://de.dbpedia.org/resource/BER,
95,697,714,Technikchef Amann,Person,http://de.dbpedia.org/resource/Horst_Amann_(Bauingenieur),
95,543,550,Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
95,1138,1145,Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
95,1344,1351,Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
95,1493,1500,Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
95,2382,2389,Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
95,2774,2781,Mehdorn,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
95,1846,1854,Mehdorns,Person,http://de.dbpedia.org/resource/Hartmut_Mehdorn,
95,1242,1265,Technikchef Horst Amann,Person,http://de.dbpedia.org/resource/Horst_Amann_(Bauingenieur),
95,1880,1892,Aufsichtsrat,Misc,http://de.dbpedia.org/resource/Aufsichtsrat,
95,2094,2106,Aufsichtsrat,Misc,http://de.dbpedia.org/resource/Aufsichtsrat,
95,2176,2187,Herrn Amann,Person,http://de.dbpedia.org/resource/Horst_Amann_(Bauingenieur),
95,1948,1958,den Linken,Organisation,http://de.dbpedia.org/resource/Die_Linke,
95,2565,2587,Offenhaltung von Tegel,Misc,NIL,
95,2944,2950,Condor,Organisation,http://de.dbpedia.org/resource/Condor_Flugdienst,
95,2935,2942,easyjet,Organisation,http://de.dbpedia.org/resource/EasyJet,
95,2956,2965,Norwegian,Organisation,http://de.dbpedia.org/resource/Norwegian_Air_Shuttle,
95,3198,3215,Lumpi unterm Sofa,Misc,NIL,
96,543,565,Justizsenator Heilmann,Person,http://de.dbpedia.org/resource/Thomas_Heilmann,
96,658,707,Berliner Gesetz zur Sicherungsverwahrung in Kraft,Misc,http://de.dbpedia.org/resource/Therapieunterbringungsgesetz,
96,736,765,Bundes- verfassungsgerichtes,Organisation,NIL,
96,895,906,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
96,1017,1028,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
96,955,973,Jurist Carlo Weber,Person,NIL,
96,1050,1073,Innenminister Woidke,Person,http://de.dbpedia.org/resource/Dietmar_Woidke,
96,1528,1531,rbb,Organisation,http://de.dbpedia.org/resource/Rundfunk_Berlin-Brandenburg,
96,1174,1193,Winfriede Schreiber,Person,NIL,
96,1588,1593,You,Event,http://de.dbpedia.org/resource/YOU,
96,1323,1340,Jugendmesse You,Event,http://de.dbpedia.org/resource/YOU,
96,1673,1690,Fc Bayern München,Organisation,http://de.dbpedia.org/resource/FC_Bayern_M%C3%BCnchen,
96,1709,1744,DFB-Pokal-Finale in Berlin,Event,NIL,
96,1813,1829,Champions League,Event,http://de.dbpedia.org/resource/UEFA_Champions_League,
96,1848,1861,VFB Stuttgart,Organisation,http://de.dbpedia.org/resource/VfB_Stuttgart,
96,1891,1900,FC Bayern,Organisation,http://de.dbpedia.org/resource/FC_Bayern_M%C3%BCnchen,
96,1109,1114,Weber,Person,NIL,
97,149,169,Wilfried W. Steinert,Person,NIL,
97,246,273,Deutschen UNESCO-Kommission,Organisation,http://de.dbpedia.org/resource/Deutsche_UNESCO-Kommission,
97,1575,1586,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
97,1640,1644,Euro,Misc,http://de.dbpedia.org/resource/Euro,
98,1013,1023,Landpartie,Event,http://de.dbpedia.org/resource/Brandenburger_Landpartie,
98,8,12,Euro,Misc,http://de.dbpedia.org/resource/Euro,
98,311,315,Euro,Misc,http://de.dbpedia.org/resource/Euro,
98,1165,1169,Euro,Misc,http://de.dbpedia.org/resource/Euro,
98,45,56,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
98,1257,1268,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
98,81,97,Gartenbauverband,Organisation,NIL,
98,116,118,EU,Location,http://de.dbpedia.org/resource/Europ%C3%A4ische_Union,
98,320,333,Brandenburgs,Location,http://de.dbpedia.org/resource/Brandenburg,
98,539,552,Michael Schon,Person,NIL,
98,558,581,Landwirtschaftsminister,Organisation,NIL,
98,585,601,Jörg Vogelsänger,Person,http://de.dbpedia.org/resource/J%C3%B6rg_Vogels%C3%A4nger,
98,985,997,Grünen Woche,Event,http://de.dbpedia.org/resource/Internationale_Gr%C3%BCne_Woche_Berlin,
99,1084,1098,Wembley-Finale,Event,NIL,
99,143,167,Campus Benjamin Franklin,Location,NIL,
99,1162,1174,Schwarzmarkt,Misc,http://de.dbpedia.org/resource/Schwarzmarkt,
99,311,315,Euro,Misc,http://de.dbpedia.org/resource/Euro,
99,328,335,Charite,Organisation,http://de.dbpedia.org/resource/H%C3%B4pital_de_la_Charit%C3%A9,
99,598,631,DFB-Pokalfinale im Olympiastadion,Event,NIL,
99,717,723,Gerald,Person,http://de.dbpedia.org/resource/Gerald_Meyer,
99,692,704,Gerald Meyer,Person,http://de.dbpedia.org/resource/Gerald_Meyer,
99,870,878,Internet,Misc,http://de.dbpedia.org/resource/Internet,
99,903,910,Viagogo,Product,http://de.dbpedia.org/resource/Viagogo,
100,213,219,hn und,Misc,http://de.dbpedia.org/resource/S-Bahn_Berlin,
100,224,236,onalbahn,Misc,http://de.dbpedia.org/resource/Regionalbahn,
100,524,531,zei gri,Organisation,http://de.dbpedia.org/resource/Polizei,
100,897,903,ai. V,Event,http://de.dbpedia.org/resource/Erster_Mai,
100,673,682,zberg. N,Location,http://de.dbpedia.org/resource/Berlin-Kreuzberg,
100,1310,1323,Gegendemo. D,Event,NIL,
101,32,49,Hotel die Ölmühle,Location,NIL,
101,121,131,Tim Jaeger,Person,NIL,
101,260,264,Elbe,Location,NIL,
101,344,358,Herbert Könitz,Person,NIL,
101,744,751,Tröbitz,Location,http://de.dbpedia.org/resource/Tr%C3%B6bitz,
101,1224,1251,Jahrhundert-hochwasser 2002,Event,http://de.dbpedia.org/resource/Hochwasser_in_Mitteleuropa_2002,
101,170,188,Süden Brandenburgs,Location,http://de.dbpedia.org/resource/Brandenburg,
101,202,210,Mühlberg,Location,http://de.dbpedia.org/resource/M%C3%BChlberg,
101,1691,1714,Mühlberg an der Elbe,Location,NIL,
102,17,39,10. Geburtstag des rbb,Event,NIL,
102,79,94,Madeleine Wehle,Person,http://de.dbpedia.org/resource/Madeleine_Wehle,
102,438,448,Stahnsdorf,Location,NIL,
102,893,897,Euro,Misc,http://de.dbpedia.org/resource/Euro,
102,1016,1020,Euro,Misc,http://de.dbpedia.org/resource/Euro,
102,1067,1071,Euro,Misc,http://de.dbpedia.org/resource/Euro,
102,3177,3181,Euro,Misc,http://de.dbpedia.org/resource/Euro,
102,1416,1446,Verlegers Gustav Langenscheidt,Person,NIL,
102,1539,1546,Hitlers,Person,NIL,
102,1570,1578,Germania,Location,http://de.dbpedia.org/resource/Deutschland,
102,1584,1590,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
102,1174,1181,Polizei,Organisation,http://de.dbpedia.org/resource/Polizei,
102,2160,2186,Südwestkirchhof Stahnsdorf,Location,NIL,
102,2399,2406,Polizei,Organisation,http://de.dbpedia.org/resource/Polizei,
103,210,217,Dietmar,Person,NIL,
103,258,265,Cottbus,Location,http://de.dbpedia.org/resource/Cottbus,
103,353,368,Energie Cottbus,Organisation,http://de.dbpedia.org/resource/Energie_Cottbus,
103,387,402,Christian Beeck,Person,http://de.dbpedia.org/resource/Christian_Beeck,
104,33,61,ersten Schultag am 2. August,Event,NIL,
104,160,164,AVUS,Location,http://de.dbpedia.org/resource/AVUS,
104,377,380,USA,Location,http://de.dbpedia.org/resource/Vereinigte_Staaten,
104,509,512,USA,Location,http://de.dbpedia.org/resource/Vereinigte_Staaten,
104,677,680,USA,Location,http://de.dbpedia.org/resource/Vereinigte_Staaten,
104,418,438,ARD-Deutschlandtrend,Work,http://de.dbpedia.org/resource/ARD-Deutschlandtrend,
104,554,566,Deutschlands,Location,http://de.dbpedia.org/resource/Deutschland,
104,618,632,Edward Snowden,Person,http://de.dbpedia.org/resource/Edward_Snowden,
104,752,766,Edward Snowden,Person,http://de.dbpedia.org/resource/Edward_Snowden,
104,818,830,US Botschaft,Organisation,http://de.dbpedia.org/resource/Botschaft_der_Vereinigten_Staaten_in_Berlin,
105,397,422,Die Geschichte der Clique,Work,NIL,
105,473,487,Die wilde Zeit,Work,http://de.dbpedia.org/resource/Die_wilde_Zeit,
105,713,720,Geismar,Person,NIL,
105,677,692,Place de Clichy,Location,http://de.dbpedia.org/resource/Place_de_Clichy,
105,1696,1757,Du wolltest in die freie Welt dann bleibe in der freien Welt,Work,NIL,
105,617,623,Gilles,Person,NIL,
105,1070,1076,Gilles,Person,NIL,
105,1910,1916,Gilles,Person,NIL,
105,1106,1116,Frankreich,Location,http://de.dbpedia.org/resource/Frankreich,
105,1869,1879,Frankreich,Location,http://de.dbpedia.org/resource/Frankreich,
105,1190,1215,Regisseur Olivier Assayas,Person,http://de.dbpedia.org/resource/Olivier_Assayas,
105,1573,1593,Revolution nach Kuba,Event,http://de.dbpedia.org/resource/Kubanische_Revolution,
105,1610,1613,USA,Location,http://de.dbpedia.org/resource/Vereinigte_Staaten,
105,2059,2068,Christine,Person,NIL,
105,2075,2080,Laure,Person,NIL,
105,1173,1180,Italien,Location,http://de.dbpedia.org/resource/Italien,
106,27,36,Regierung,Organisation,http://de.dbpedia.org/resource/Regierung,
106,75,84,Parlament,Organisation,NIL,
106,538,552,Andres Jöhrens,Person,NIL,
106,563,581,Dreieck Schöneberg,Location,NIL,
106,2760,2788,ersten Schultag am 2. August,Event,NIL,
106,794,801,Europas,Location,NIL,
106,915,930,Neue Kantstraße,Location,http://de.dbpedia.org/resource/Neue_Kantstra%C3%9Fe,
106,1097,1113,Hohenzollerndamm,Location,http://de.dbpedia.org/resource/Hohenzollerndamm,
106,1283,1289,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
106,1663,1682,Virchow-Krankenhaus,Location,http://de.dbpedia.org/resource/Rudolf-Virchow-Krankenhaus,
106,1724,1738,Halenseestraße,Location,NIL,
106,1771,1787,Dreieck Funkturm,Location,http://de.dbpedia.org/resource/Autobahndreieck_Funkturm,
106,2160,2164,A100,Location,NIL,
106,2211,2219,A10-Ring,Location,http://de.dbpedia.org/resource/Bundesautobahn_10,
106,2247,2255,10. Juni,Misc,NIL,
106,2550,2559,7. August,Misc,NIL,
106,851,882,Anschlussstelle Kurfürstendamm,Location,NIL,
107,136,163,Verkehrsgerichtstag 2014,Event,http://de.dbpedia.org/resource/Deutscher_Verkehrsgerichtstag,
107,167,173,Goslar,Location,http://de.dbpedia.org/resource/Goslar,
107,347,358,rbb AKTUELL,Work,http://de.dbpedia.org/resource/RBB_Aktuell,
107,528,539,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
107,1208,1219,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
107,724,738,Katalin Ambrus,Person,NIL,
107,962,1011,Brandenburgische Gesundheitsministerin Anita Tack,Person,http://de.dbpedia.org/resource/Anita_Tack,
107,1194,1200,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
108,24,46,Bundeskanzlerin Merkel,Person,http://de.dbpedia.org/resource/Angela_Merkel,
108,101,113,Brandenburgs,Location,http://de.dbpedia.org/resource/Brandenburg,
108,130,134,Elbe,Location,http://de.dbpedia.org/resource/Elbe,
108,915,919,Elbe,Location,http://de.dbpedia.org/resource/Elbe,
108,312,322,Bundeswehr,Organisation,http://de.dbpedia.org/resource/Bundeswehr,
108,436,445,Tim Jäger,Person,NIL,
108,453,464,Wittenberge,Location,http://de.dbpedia.org/resource/Wittenberge,
108,1003,1014,Wittenberge,Location,http://de.dbpedia.org/resource/Wittenberge,
108,624,633,Havelland,Location,http://de.dbpedia.org/resource/Havelland,
108,612,618,Polder,Location,http://de.dbpedia.org/resource/Polder,
108,1666,1670,Kiel,Location,http://de.dbpedia.org/resource/Kiel,
108,1615,1623,Hinzdorf,Location,http://de.dbpedia.org/resource/Hinzdorf,
108,1806,1815,Scharleuk,Location,NIL,
108,1970,1982,Dirk Günther,Person,NIL,
108,2096,2105,Quellkade,Misc,http://de.dbpedia.org/resource/Quellkade,
108,2209,2214,Bälow,Location,NIL,
108,2598,2619,Prignitzer Elbdeichen,Location,NIL,
109,116,124,Mercedes,Organisation,http://de.dbpedia.org/resource/Mercedes-Benz,
109,206,218,Gary Paffett,Person,http://de.dbpedia.org/resource/Gary_Paffett,
109,223,234,Jamie Green,Person,http://de.dbpedia.org/resource/Jamie_Green,
109,287,298,Speedminton,Misc,http://de.dbpedia.org/resource/Speedminton,
109,238,242,Audi,Organisation,http://de.dbpedia.org/resource/Audi,
109,302,311,Kreuzberg,Location,http://de.dbpedia.org/resource/Berlin-Kreuzberg,
109,781,794,Jasmina Keber,Person,NIL,
109,476,507,Tennisstadion an der Hundekehle,Location,NIL,
109,682,697,Jennifer Greune,Person,NIL,
109,917,929,Marta Soltys,Person,NIL,
109,936,948,Rene Lewicki,Person,NIL,
110,107,130,Kartoffel-Preis-Kartell,Organisation,NIL,
110,143,168,Brandenburgische Betriebe,Organisation,http://de.dbpedia.org/resource/Verkehrsbetriebe_Brandenburg_an_der_Havel,
110,358,366,Alberich,Person,NIL,
110,371,376,Börne,Person,NIL,
110,426,437,Brandenburg,Location,NIL,
110,452,478,Institut für Rechtsmedizin,Organisation,NIL,
110,742,751,Dr. Ellis,Person,NIL,
110,756,767,Dr. Fischer,Person,NIL,
110,945,964,Landtags-Kommission,Organisation,NIL,
110,1589,1608,Chefarzt Dr.Semmler,Person,NIL,
110,1881,1902,Kunstfehler-Gutachten,Misc,http://de.dbpedia.org/resource/Behandlungsfehler,
110,1969,1990,Kunstfehler-Gutachten,Misc,http://de.dbpedia.org/resource/Behandlungsfehler,
110,2320,2337,Brandenburg/Havel,Location,NIL,
110,2370,2389,Landtags-Kommission,Organisation,NIL,
110,587,594,Gericht,Misc,http://de.dbpedia.org/resource/Gericht,
110,2244,2251,Polizei,Organisation,http://de.dbpedia.org/resource/Polizei,
110,2256,2274,Staatsanwaltschaft,Organisation,http://de.dbpedia.org/resource/Staatsanwatschaft,
110,2285,2310,Generalstaatsanwaltschaft,Organisation,http://de.dbpedia.org/resource/Generalstaatsanwaltschaft,
111,161,176,7. Tennishimmel,Misc,NIL,
111,191,201,Ulli Zelle,Person,http://de.dbpedia.org/resource/Ulli_Zelle,
111,218,229,Steffi Graf,Person,http://de.dbpedia.org/resource/Steffi_Graf,
111,387,396,Radwanska,Person,http://de.dbpedia.org/resource/Agnieszka_Radwa%C5%84ska,
111,256,270,Sabine Lisicki,Person,http://de.dbpedia.org/resource/Sabine_Lisicki,
111,463,477,Sabine Lisicky,Person,http://de.dbpedia.org/resource/Sabine_Lisicki,
111,645,661,Hohenschönhausen,Location,http://de.dbpedia.org/resource/Hohensch%C3%B6nhausen,
111,506,554,Olympia-Stützpunkt im Berlin Hohenschönhausen,Location,http://de.dbpedia.org/resource/Sportforum_Hohensch%C3%B6nhausen,
111,1070,1086,Hohenschönhausen,Location,http://de.dbpedia.org/resource/Hohensch%C3%B6nhausen,
111,755,761,Tennis,Misc,http://de.dbpedia.org/resource/Tennis,
111,762,767,Krimi,Misc,http://de.dbpedia.org/resource/Krimi,
111,1049,1056,Lisicki,Person,http://de.dbpedia.org/resource/Lisicki,
111,1018,1027,Matchball,Misc,http://de.dbpedia.org/resource/Matchball,
111,1137,1146,Wimbledon,Event,http://de.dbpedia.org/resource/Wimbledon_Championships,
112,32,54,Bundeskanzlerin Merkel,Person,http://de.dbpedia.org/resource/Angela_Merkel,
112,132,142,Westberlin,Location,http://de.dbpedia.org/resource/West-Berlin,
112,1719,1729,Westberlin,Location,http://de.dbpedia.org/resource/West-Berlin,
112,193,211,Rathaus Schöneberg,Location,http://de.dbpedia.org/resource/Rathaus_Sch%C3%B6neberg,
112,354,372,Rathaus Schöneberg,Location,http://de.dbpedia.org/resource/Rathaus_Sch%C3%B6neberg,
112,604,625,US-Botschafter Murphy,Person,http://de.dbpedia.org/resource/Philip_D._Murphy,
112,744,762,des Kalten Krieges,Event,http://de.dbpedia.org/resource/Kalter_Krieg,
112,926,933,Kennedy,Person,http://de.dbpedia.org/resource/John_F._Kennedy,
112,974,981,Kennedy,Person,http://de.dbpedia.org/resource/John_F._Kennedy,
112,1161,1168,Kennedy,Person,http://de.dbpedia.org/resource/John_F._Kennedy,
112,1502,1509,Kennedy,Person,http://de.dbpedia.org/resource/John_F._Kennedy,
112,668,676,Kennedys,Person,http://de.dbpedia.org/resource/John_F._Kennedy,
112,554,574,Ich bin ein Berliner,Misc,http://de.dbpedia.org/resource/Ich_bin_ein_Berliner,
112,1046,1066,Ich bin ein Berliner,Misc,http://de.dbpedia.org/resource/Ich_bin_ein_Berliner,
112,1348,1368,Ich bin ein Berliner,Misc,http://de.dbpedia.org/resource/Ich_bin_ein_Berliner,
112,1423,1431,Mauerbau,Location,http://de.dbpedia.org/resource/Berliner_Mauer,
112,1594,1599,J.F.K,Person,http://de.dbpedia.org/resource/John_F._Kennedy,
112,1933,1939,Türkei,Location,http://de.dbpedia.org/resource/T%C3%BCrkei,
112,2042,2048,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
112,286,304,Der Berliner Senat,Organisation,http://de.dbpedia.org/resource/Senat_von_Berlin,
112,942,953,Heinz Weber,Person,NIL,
113,8,35,Weltmeisterschaft im August,Event,NIL,
113,78,95,Sebastian Brendel,Person,http://de.dbpedia.org/resource/Sebastian_Brendel,
113,290,299,Klettwitz,Location,http://de.dbpedia.org/resource/Klettwitz,
113,371,374,DTM,Event,http://de.dbpedia.org/resource/DTM,
113,762,770,Mercedes,Organisation,http://de.dbpedia.org/resource/Mercedes-Benz,
113,537,540,DTM,Event,http://de.dbpedia.org/resource/DTM,
113,975,983,Vietoris,Person,http://de.dbpedia.org/resource/Christian_Vietoris,
113,492,510,Christian Vietoris,Person,http://de.dbpedia.org/resource/Christian_Vietoris,
114,44,60,Christian Rumpke,Person,NIL,
114,407,423,Land Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
114,1280,1284,Euro,Misc,http://de.dbpedia.org/resource/Euro,
114,1368,1372,Euro,Misc,http://de.dbpedia.org/resource/Euro,
114,1562,1566,Euro,Misc,http://de.dbpedia.org/resource/Euro,
114,2970,2978,Prignitz,Location,http://de.dbpedia.org/resource/Prignitz,
114,2983,2998,Frankfurt/ Oder,Location,http://de.dbpedia.org/resource/Frankfurt_(Oder),
114,2313,2329,Land Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
114,2784,2807,Deutsche Verbrauchertag,Event,NIL,
114,3084,3100,Christian Rumpke,Person,NIL,
114,73,113,Geschäftsführer der Verbraucherzentrale,Organisation,NIL,
114,125,136,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
114,473,484,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
115,3,17,Park Sanssouci,Location,http://de.dbpedia.org/resource/Sanssouci,
115,123,130,Cottbus,Location,http://de.dbpedia.org/resource/Cottbus,
115,142,169,Kunstmuseum Dieselkraftwerk,Location,http://de.dbpedia.org/resource/Kunstmuseum_Dieselkraftwerk_Cottbus,
115,217,223,Europa,Location,http://de.dbpedia.org/resource/Europa,
115,663,673,Vattenfall,Organisation,http://de.dbpedia.org/resource/Vattenfall,
115,1102,1112,Vattenfall,Organisation,http://de.dbpedia.org/resource/Vattenfall,
115,860,869,Bundestag,Organisation,http://de.dbpedia.org/resource/Deutscher_Bundestag,
115,1477,1486,Big Apple,Location,http://de.dbpedia.org/resource/Big_Apple,
115,1654,1657,Ems,Location,http://de.dbpedia.org/resource/Ems,
115,1943,1953,Tiergarten,Location,http://de.dbpedia.org/resource/Berlin-Tiergarten,
115,1279,1285,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
115,1813,1819,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
115,2020,2026,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
116,256,267,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
116,460,464,Euro,Misc,http://de.dbpedia.org/resource/Euro,
116,701,720,Norden Brandenburgs,Location,http://de.dbpedia.org/resource/Brandenburg,
116,810,826,Annedore Balfanz,Person,NIL,
116,649,659,Zehlendorf,Location,http://de.dbpedia.org/resource/Zehlendorf,
116,1456,1466,Zehlendorf,Location,http://de.dbpedia.org/resource/Zehlendorf,
116,2581,2591,Zehlendorf,Location,http://de.dbpedia.org/resource/Zehlendorf,
116,2114,2126,Norbert Kunz,Person,NIL,
116,1641,1653,Ulf Heinrich,Person,NIL,
116,2323,2346,Beratungsorganisationen,Misc,NIL,
116,1786,1806,Grundnahrungsmitteln,Misc,http://de.dbpedia.org/resource/Grundnahrungsmittel,
116,2758,2765,Balfanz,Person,NIL,
117,273,279,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
117,381,402,Senatsinnenverwaltung,Organisation,NIL,
117,445,449,Euro,Misc,http://de.dbpedia.org/resource/Euro,
117,645,669,Bundesverwaltungsgericht,Organisation,NIL,
117,789,814,Berliner Verkehrsbetriebe,Organisation,NIL,
117,765,783,Tarifverhandlungen,Misc,NIL,
117,999,1003,Juli,Misc,NIL,
117,1154,1172,SPD-Landesvorstand,Misc,NIL,
117,1203,1217,Bundestagswahl,Event,http://de.dbpedia.org/resource/Bundestagswahl_2013,
117,1276,1279,SPD,Organisation,http://de.dbpedia.org/resource/Sozialdemokratische_Partei_Deutschlands,
117,1575,1578,SPD,Organisation,http://de.dbpedia.org/resource/Sozialdemokratische_Partei_Deutschlands,
117,1734,1737,SPD,Organisation,http://de.dbpedia.org/resource/Sozialdemokratische_Partei_Deutschlands,
117,1302,1323,Bundestagsabgeordnete,Organisation,NIL,
117,1382,1390,Eva Högl,Person,http://de.dbpedia.org/resource/Eva_H%C3%B6gl,
117,1340,1343,NSU,Organisation,http://de.dbpedia.org/resource/Nationalsozialistischer_Untergrund,
117,1447,1466,Ost und Westbezirke,Location,NIL,
117,1591,1614,Brandenburgs Verfassung,Misc,NIL,
117,1534,1549,Landesparteitag,Misc,http://de.dbpedia.org/resource/Landesvorstand,
117,1739,1744,Linke,Organisation,http://de.dbpedia.org/resource/Die_Linke,
117,1746,1749,FDP,Organisation,http://de.dbpedia.org/resource/FDP,
117,1754,1759,Grüne,Organisation,NIL,
118,1449,1460,Rundfunkrat,Organisation,http://de.dbpedia.org/resource/Rundfunkrat,
118,1540,1551,Rundfunkrat,Organisation,http://de.dbpedia.org/resource/Rundfunkrat,
118,1761,1772,Rundfunkrat,Organisation,http://de.dbpedia.org/resource/Rundfunkrat,
